992,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,500,,,,0,,,"11,80",,,,,,,id:971,,,,,,0,Gewicht,500g,,1,Mahlung,Herdkanne,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
993,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,500,,,,0,,,"11,80",,,,,,,id:971,,,,,,0,Gewicht,500g,,1,Mahlung,Herdkanne,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
994,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,500,,,,0,,,"11,80",,,,,,,id:971,,,,,,0,Gewicht,500g,,1,Mahlung,Filter,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
995,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,500,,,,0,,,"11,80",,,,,,,id:971,,,,,,0,Gewicht,500g,,1,Mahlung,Filter,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
996,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,500,,,,0,,,"11,80",,,,,,,id:971,,,,,,0,Gewicht,500g,,1,Mahlung,"ganze Bohne",,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
997,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,500,,,,0,,,"11,80",,,,,,,id:971,,,,,,0,Gewicht,500g,,1,Mahlung,"ganze Bohne",,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1000,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,Siebträger,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1001,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,Siebträger,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1002,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,Stempelkanne,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1003,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,Stempelkanne,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1004,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,Herdkanne,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1005,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,Herdkanne,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1006,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,Filter,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1007,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,Filter,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1008,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,"ganze Bohne",,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",
1009,variation,,"Indien monsooned Malabar",1,0,search,,,,,taxable,parent,1,,,0,0,250,,,,0,,,"5,90",,,,https://staging.our-working.space/wp-content/uploads/2016/07/B-Indien-monsooned-1.png,,,id:971,,,,,,0,Gewicht,250g,,1,Mahlung,"ganze Bohne",,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indien monsooned Malabar",1
1013,variable,,"Brasil Santos",1,0,search,"Unter all den Kaffees, die uns aus Brasilien erreichen, nimmt der Santos eine besondere Stellung ein. Namensgeber für den Kaffee ist der Hafen, von dem aus er verschifft wird.","Die Kaffeeproduktion in Brasilien ist überwiegend in den Händen von Kleinbauern bzw. Genossenschaften, die teils selbst exportieren oder mit Exportbetrieben zusammenarbeiten. Die für den Kaffeeexport bedeutsamen Qualitäten sind die ungewaschenen „Santos“- und „Rio Minas“-Kaffees. Diese beiden Qualitäten unterscheiden sich vor allem im Geschmack.
\n
\nWährend „Santos“-Kaffees grundsätzlich einen weichen und gelegentlich würzigen Kaffeegeschmack aufweisen, haben „Rio Minas“-Kaffees einen harten, metallisch-chemischen teilweise beißenden Geschmack.
\n
\nUngewaschene „Santos“-Kaffees werden in fast allen klassischen, milden Kaffeemischungen eingesetzt. Aber auch Espressomischungen bestehen oft größtenteils aus ungewaschenem Santos.
\n
\nFrische, ungewaschene Rohkaffees zeichnen sich durch einen leicht brotigen Geruch und eine helle, gelbgrünliche Farbe aus.",,,taxable,reduced-rate,1,,,0,0,,,,,1,,,,"KAFFEE, KAFFEE > SINGLE ORIGINS","erdnussig, milchschokoladig, mild, süß, weich",,https://staging.our-working.space/wp-content/uploads/2016/07/Brasil-Santos.jpg,,,,,,,,,5,Gewicht,"100g, 250g, 500g, 1000g",1,1,Mahlung,"ganze Bohne, Siebträger, Herdkanne, Filter, Stempelkanne",1,1,Röstung,"Mittel, Dunkel",1,1,false,2,default,"Süß mit einem guten Körper.
Milchschokoladig, weich, mild, erdnussig im Abgang.
",,Santos,Arabica,"u.a Mundo Novo, Catuai, Icatu, Yellow Bourbon","Arabica Kaffees gibt es in einer Vielzahl von Varietäten. Sie unterscheiden sich optisch (Blattform, Fruchtfarbe oder Fruchtanordnung) und geschmacklich (aromatische Komplexität, Süße und Säure).
<p style=""text-align: right;"" align=""right""><a href=""/kaffeewissen/#varietaten""><strong>&gt;MEHR</strong></a></p>","Mai - September",natural,,default,false,,#f6edde,true,true,true,false,,padding-medium,,#ffffff,,,,#ffffff,textaligncenter,transparent,full-image,,bg-static,false,,#000000,0.7,,,_blank,#ffffff,#9f403c,,,#ffffff,#9f403c,,,fade,true,true,self,,,,,,,,,#ffffff,#9f403c,,,5.0001,5.90,21.50,1041,1017,5.90,21.50,1041,1017,"<strong>Natural </strong>(trocken aufbereitete) Kaffees haben oft viel Süße, einen vollen Körper und ausbalancierte Fruchtnoten.
<strong>Washed </strong>(nass aufbereitete) Kaffees zeichnen sich durch eine feine, meist komplexe Aromatik mit einem leichten Säuregrad aus.
<strong>Honey </strong>(halbtrocken aufbereitete) Kaffees haben meist eine leichte Säure gepaart mit Süße und aromatischer Intensität.
<p style=""text-align: right;"" align=""right""><a href=""/kaffeewissen/#aufbereitung""><strong>&gt;MEHR</strong></a></p>",Südamerika,Brasilien,,"950 - 1.150 m",,0,'-1,'-2,,cm,,,cm,,,,no,,
1017,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,32,Gewicht,1000g,,1,Mahlung,Siebträger,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1018,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,31,Gewicht,1000g,,1,Mahlung,Siebträger,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0032,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1019,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,0,Gewicht,1000g,,1,Mahlung,Stempelkanne,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1020,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,0,Gewicht,1000g,,1,Mahlung,Stempelkanne,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1021,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,0,Gewicht,1000g,,1,Mahlung,Herdkanne,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1022,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,0,Gewicht,1000g,,1,Mahlung,Herdkanne,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1023,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,0,Gewicht,1000g,,1,Mahlung,Filter,,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1024,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,0,Gewicht,1000g,,1,Mahlung,Filter,,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1025,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,0,Gewicht,1000g,,1,Mahlung,"ganze Bohne",,1,Röstung,Dunkel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
1026,variation,,"Brasil Santos",1,0,search,,,,,taxable,parent,1,,,0,0,1000,,,,0,,,"21,50",,,,,,,id:1013,,,,,,0,Gewicht,1000g,,1,Mahlung,"ganze Bohne",,1,Röstung,Mittel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brasil Santos",
